beta,epoch,step,train_decoder_sigma,train_kl_div,train_loss,train_recon_cont,train_recon_label,val_decoder_sigma,val_kl_div,val_loss,val_recon_cont,val_recon_label
0.048522017896175385,99,799,0.5039079189300537,4.709779739379883,0.8343933820724487,0.5786232352256775,0.054484203457832336,,,,,
0.048522017896175385,99,799,,,,,,0.5415444374084473,4.641802787780762,0.7949041724205017,0.5365126132965088,0.06632386147975922
0.04877641424536705,100,800,0.5476779341697693,4.418047904968262,0.9079886674880981,0.6212275624275208,0.14252910017967224,,,,,
0.04877641424536705,100,801,0.5209406018257141,4.31675910949707,0.8155524134635925,0.5801026821136475,0.04978737235069275,,,,,
0.04877641424536705,100,802,0.5251944065093994,4.6277008056640625,0.8904561996459961,0.617189884185791,0.09508726000785828,,,,,
0.04877641424536705,100,803,0.5453048944473267,4.691043853759766,0.912505567073822,0.6535736322402954,0.06023930385708809,,,,,
0.04877641424536705,100,804,0.531634509563446,4.299131393432617,0.8546286225318909,0.6035975217819214,0.08266979455947876,,,,,
0.04877641424536705,100,805,0.5235921740531921,4.928864479064941,0.8568155169487,0.5755934715270996,0.08161942660808563,,,,,
0.04877641424536705,100,806,0.5103284120559692,4.660722255706787,0.8924742937088013,0.6319447159767151,0.06639251112937927,,,,,
0.04877641424536705,100,807,0.5334670543670654,4.250779628753662,0.840384304523468,0.5933187007904053,0.07945563644170761,,,,,
0.04877641797065735,100,807,,,,,,0.5268531441688538,4.723674297332764,0.8059070110321045,0.5310541391372681,0.08889798820018768
0.049007341265678406,101,808,0.5168139934539795,4.375475883483887,0.8937094807624817,0.6326591968536377,0.09323970973491669,,,,,
0.049007341265678406,101,809,0.5287524461746216,5.0531110763549805,0.8657175302505493,0.5457549095153809,0.14464612305164337,,,,,
0.049007341265678406,101,810,0.5280768871307373,4.6417412757873535,0.9646596312522888,0.6757246851921082,0.12291103601455688,,,,,
0.049007341265678406,101,811,0.5165823101997375,4.6849894523620605,0.8515752553939819,0.5667226314544678,0.11050742864608765,,,,,
0.049007341265678406,101,812,0.5072520971298218,4.732678413391113,0.9499603509902954,0.6247915029525757,0.1864657998085022,,,,,
0.049007341265678406,101,813,0.5121496319770813,4.481949329376221,0.8834167718887329,0.5845703482627869,0.15839597582817078,,,,,
0.049007341265678406,101,814,0.48925086855888367,5.07454776763916,0.8521085977554321,0.5666230320930481,0.07359081506729126,,,,,
0.049007341265678406,101,815,0.5145931243896484,4.2148613929748535,0.9088524580001831,0.6742872595787048,0.056012190878391266,,,,,
0.049007341265678406,101,815,,,,,,0.5195220708847046,4.813511848449707,0.7579621076583862,0.4836997985839844,0.07672971487045288
0.04921457916498184,102,816,0.5169169902801514,4.631853103637695,0.8205892443656921,0.5665392875671387,0.05219053104519844,,,,,
0.04921457916498184,102,817,0.5119630098342896,4.647899627685547,0.8958810567855835,0.6241194009780884,0.08603446930646896,,,,,
0.04921457916498184,102,818,0.5563117265701294,5.298572540283203,0.992159366607666,0.67039555311203,0.12199367582798004,,,,,
0.04921457916498184,102,819,0.5048940777778625,4.896054744720459,0.9278032183647156,0.5866935849189758,0.20030471682548523,,,,,
0.04921457916498184,102,820,0.5197715759277344,4.576145648956299,0.8214610815048218,0.5618481040000916,0.06879989057779312,,,,,
0.04921457916498184,102,821,0.49828869104385376,4.299933433532715,0.8806363344192505,0.6075537800788879,0.1229262575507164,,,,,
0.04921457916498184,102,822,0.5661234855651855,4.986376762390137,0.9523308277130127,0.6442025303840637,0.1254516839981079,,,,,
0.04921457916498184,102,823,0.47507184743881226,4.954402446746826,0.8360905647277832,0.4661087989807129,0.2523058354854584,,,,,
0.04921457916498184,102,823,,,,,,0.5222824811935425,4.612367630004883,0.7697738409042358,0.5039815902709961,0.07759305089712143
0.049397919327020645,103,824,0.5211046934127808,4.169166564941406,0.8866539001464844,0.6117569208145142,0.13789765536785126,,,,,
0.049397919327020645,103,825,0.4825121760368347,4.270387649536133,0.8768515586853027,0.6168698668479919,0.09806685894727707,,,,,
0.049397919327020645,103,826,0.49640166759490967,4.41715145111084,0.8372344970703125,0.5876837968826294,0.0627051293849945,,,,,
0.049397919327020645,103,827,0.5278754234313965,4.676077842712402,0.8840022087097168,0.5962117910385132,0.11360384523868561,,,,,
0.049397919327020645,103,828,0.528798520565033,4.2899675369262695,0.8373832702636719,0.5847474336624146,0.08144079148769379,,,,,
0.049397919327020645,103,829,0.5395450592041016,4.319986343383789,0.8784915804862976,0.6248632073402405,0.08046010136604309,,,,,
0.049397919327020645,103,830,0.5453934073448181,4.60637903213501,0.9669722318649292,0.6969959735870361,0.08486135303974152,,,,,
0.049397919327020645,103,831,0.5250129699707031,3.9625279903411865,0.9351840615272522,0.6120274066925049,0.2548319697380066,,,,,
0.04939791560173035,103,831,,,,,,0.5185918211936951,4.557372570037842,0.7755565047264099,0.5222632884979248,0.056337013840675354
0.04955718293786049,104,832,0.5209989547729492,4.4169392585754395,0.7916872501373291,0.5468686819076538,0.05185499042272568,,,,,
0.04955718293786049,104,833,0.530788242816925,4.499140739440918,0.838693380355835,0.5766432285308838,0.07817082107067108,,,,,
0.04955718293786049,104,834,0.5163247585296631,4.55515718460083,0.8987191915512085,0.5788134336471558,0.18833006918430328,,,,,
0.04955718293786049,104,835,0.5266128778457642,4.792703628540039,0.8856295347213745,0.6213605403900146,0.053512267768383026,,,,,
0.04955718293786049,104,836,0.521355152130127,5.528733253479004,1.0241565704345703,0.697324812412262,0.10568668693304062,,,,,
0.04955718293786049,104,837,0.491919606924057,4.7646684646606445,0.8604542016983032,0.5877131819725037,0.07323496043682098,,,,,
0.04955718293786049,104,838,0.5356861352920532,4.7391533851623535,0.895298957824707,0.6308898329734802,0.059100039303302765,,,,,
0.04955718293786049,104,839,0.48890039324760437,3.5146901607513428,0.8822049498558044,0.6827104687690735,0.050632741302251816,,,,,
0.04955717921257019,104,839,,,,,,0.5124908685684204,4.480604648590088,0.7627704739570618,0.5139147043228149,0.05361926183104515
0.04969220981001854,105,840,0.5218151807785034,4.6943888664245605,0.8587783575057983,0.5960580110549927,0.05889149010181427,,,,,
0.04969220981001854,105,841,0.5400161743164062,4.659149169921875,0.9910973310470581,0.7093275785446167,0.10049272328615189,,,,,
0.04969220981001854,105,842,0.5072586536407471,4.55073356628418,0.9163807034492493,0.5998133420944214,0.1808626651763916,,,,,
0.04969220981001854,105,843,0.5385059714317322,4.9333391189575195,0.9363943934440613,0.6495118141174316,0.08346809446811676,,,,,
0.04969220981001854,105,844,0.5366753935813904,4.533612251281738,1.0007405281066895,0.7316697239875793,0.08757112175226212,,,,,
0.04969220981001854,105,845,0.5051029324531555,4.413407802581787,0.8137128353118896,0.5534533262252808,0.08189505338668823,,,,,
0.04969220981001854,105,846,0.537348210811615,4.742249488830566,0.9241184592247009,0.6607282161712646,0.05547477677464485,,,,,
0.04969220981001854,105,847,0.49532514810562134,3.7478392124176025,0.7669577598571777,0.5341636538505554,0.09311138838529587,,,,,
0.04969220981001854,105,847,,,,,,0.5124636888504028,4.78316593170166,0.7343248128890991,0.46270301938056946,0.06787147372961044
0.04980286583304405,106,848,0.5153989195823669,5.402669906616211,0.8238520622253418,0.5293136239051819,0.05093989148736,,,,,
0.04980286583304405,106,849,0.5103665590286255,4.907800197601318,0.9150004982948303,0.5658888220787048,0.20937833189964294,,,,,
0.04980286583304405,106,850,0.5037474632263184,4.7707953453063965,0.8307920694351196,0.5514250993728638,0.08353548496961594,,,,,
0.04980286583304405,106,851,0.5409033298492432,4.996062278747559,0.9893933534622192,0.7036932110786438,0.07376386225223541,,,,,
0.04980286583304405,106,852,0.48143869638442993,4.618703365325928,0.8228039741516113,0.5145775675773621,0.15640345215797424,,,,,
0.04980286583304405,106,853,0.5529808402061462,5.031074523925781,0.9312434196472168,0.6399340629577637,0.08149479329586029,,,,,
0.04980286583304405,106,854,0.5134391188621521,4.421316146850586,0.8207969069480896,0.5555644035339355,0.09007654339075089,,,,,
0.04980286583304405,106,855,0.5307779908180237,4.616652488708496,0.8321133852005005,0.5625895261764526,0.07920268923044205,,,,,
0.04980286583304405,106,855,,,,,,0.5243088603019714,4.624128818511963,0.7810811996459961,0.5064308643341064,0.08871089667081833
0.04988905042409897,107,856,0.549606442451477,4.474726676940918,0.8672951459884644,0.5967154502868652,0.09467967599630356,,,,,
0.04988905042409897,107,857,0.5150451064109802,4.933515548706055,0.809178352355957,0.4858720302581787,0.15435588359832764,,,,,
0.04988905042409897,107,858,0.5498208403587341,4.854467391967773,0.9595304727554321,0.663115382194519,0.10846064984798431,,,,,
0.04988905042409897,107,859,0.5549187064170837,4.874828338623047,0.8725465536117554,0.5926443338394165,0.07340332865715027,,,,,
0.04988905042409897,107,860,0.5004813075065613,5.003395080566406,0.9062097072601318,0.5862317681312561,0.1407267153263092,,,,,
0.04988905042409897,107,861,0.4823198616504669,4.6986565589904785,0.8536386489868164,0.5308156609535217,0.1768229901790619,,,,,
0.04988905042409897,107,862,0.5116410851478577,4.78089714050293,0.8422554731369019,0.5655713081359863,0.07633952796459198,,,,,
0.04988905042409897,107,863,0.4906638264656067,4.787224292755127,1.2648073434829712,0.8712623119354248,0.30942997336387634,,,,,
0.04988905042409897,107,863,,,,,,0.4929772615432739,4.567532539367676,0.7121648788452148,0.4571568965911865,0.05427617207169533
0.04995066672563553,108,864,0.4864019751548767,5.054329872131348,0.7710268497467041,0.49512720108032227,0.046865031123161316,,,,,
0.04995066672563553,108,865,0.5141652822494507,4.657544136047363,0.9242286682128906,0.6405670642852783,0.10202834755182266,,,,,
0.04995066672563553,108,866,0.5058894753456116,4.251771450042725,0.8018269538879395,0.5419361591339111,0.0950239896774292,,,,,
0.04995066672563553,108,867,0.4999014735221863,4.418299198150635,0.83747798204422,0.5558010935783386,0.12195982784032822,,,,,
0.04995066672563553,108,868,0.49364015460014343,4.175574779510498,0.8836344480514526,0.5956645011901855,0.15879438817501068,,,,,
0.04995066672563553,108,869,0.5273469686508179,4.492042541503906,0.8686255216598511,0.6200798153877258,0.04833032190799713,,,,,
0.04995066672563553,108,870,0.5236352682113647,4.742740631103516,0.9060476422309875,0.6494824886322021,0.039324164390563965,,,,,
0.04995066672563553,108,871,0.4568459689617157,4.567215919494629,0.8317225575447083,0.5408435463905334,0.1254870891571045,,,,,
0.04995066672563553,108,871,,,,,,0.5045127272605896,4.75333309173584,0.7792640924453735,0.5087143182754517,0.06623523682355881
0.049987662583589554,109,872,0.5103447437286377,4.616888523101807,0.822128176689148,0.5383407473564148,0.1059999018907547,,,,,
0.049987662583589554,109,873,0.532586395740509,4.854794502258301,0.9421604871749878,0.6483145952224731,0.10233205556869507,,,,,
0.049987662583589554,109,874,0.5281937718391418,4.905656814575195,0.8332938551902771,0.5424554944038391,0.09123203158378601,,,,,
0.049987662583589554,109,875,0.48507967591285706,4.529679298400879,0.8346391320228577,0.5709618926048279,0.07449834048748016,,,,,
0.049987662583589554,109,876,0.49815046787261963,4.8081769943237305,0.8563616275787354,0.570950984954834,0.09012223780155182,,,,,
0.049987662583589554,109,877,0.5449223518371582,4.873855113983154,0.9090852737426758,0.6154610514640808,0.09998321533203125,,,,,
0.049987662583589554,109,878,0.5566086769104004,4.503009796142578,0.9082745313644409,0.6275931596755981,0.1111728698015213,,,,,
0.049987662583589554,109,879,0.45386064052581787,4.5300726890563965,0.6767656207084656,0.36912772059440613,0.16238033771514893,,,,,
0.049987662583589554,109,879,,,,,,0.4940904676914215,4.726106643676758,0.7420039176940918,0.47955581545829773,0.05240241065621376
0.05000000074505806,110,880,0.4839620888233185,4.803295135498047,0.8175306916236877,0.5386240482330322,0.07748382538557053,,,,,
0.05000000074505806,110,881,0.5194143652915955,4.389814376831055,0.810859739780426,0.549301028251648,0.0841359868645668,,,,,
0.05000000074505806,110,882,0.5222904086112976,4.4893341064453125,0.9126996994018555,0.6070376634597778,0.1623905748128891,,,,,
0.05000000074505806,110,883,0.46143999695777893,4.919305801391602,0.7909270524978638,0.5153689384460449,0.059185609221458435,,,,,
0.05000000074505806,110,884,0.4941965341567993,4.525591850280762,0.8359517455101013,0.5455271601676941,0.12828990817070007,,,,,
0.05000000074505806,110,885,0.5012688636779785,4.68074893951416,0.8775991797447205,0.5891546010971069,0.10881425440311432,,,,,
0.05000000074505806,110,886,0.49640190601348877,4.656424522399902,0.8782450556755066,0.6092016696929932,0.0724443718791008,,,,,
0.05000000074505806,110,887,0.4932555556297302,4.754358291625977,0.6907364130020142,0.4139299690723419,0.0781770870089531,,,,,
0.05000000074505806,110,887,,,,,,0.492050439119339,4.928547382354736,0.6942575573921204,0.42596930265426636,0.043721817433834076
0.05000000074505806,111,888,0.4902746379375458,4.55302619934082,0.7397887706756592,0.4537132680416107,0.1168484091758728,,,,,
0.05000000074505806,111,889,0.49837732315063477,4.9493513107299805,0.878890335559845,0.5700905323028564,0.1226644366979599,,,,,
0.05000000074505806,111,890,0.4930339455604553,5.067008018493652,0.9082127809524536,0.6089443564414978,0.09183607250452042,,,,,
0.05000000074505806,111,891,0.509545087814331,5.057689666748047,0.8484218120574951,0.5611718893051147,0.06873086839914322,,,,,
0.05000000074505806,111,892,0.47900107502937317,4.449856758117676,0.8315186500549316,0.5272405743598938,0.16357043385505676,,,,,
0.05000000074505806,111,893,0.511022686958313,5.007044792175293,0.9679977893829346,0.6677098870277405,0.09987123310565948,,,,,
0.05000000074505806,111,894,0.4820064902305603,4.644781112670898,0.8645155429840088,0.5919976234436035,0.08055774867534637,,,,,
0.05000000074505806,111,895,0.49261483550071716,4.297608375549316,0.8440890908241272,0.6200563907623291,0.0183046106249094,,,,,
0.05000000074505806,111,895,,,,,,0.5254996418952942,4.538814067840576,0.8133271336555481,0.5466611385345459,0.0794505700469017
0.05000000074505806,112,896,0.5389421582221985,4.895693302154541,0.9182500243186951,0.6021066904067993,0.1427174210548401,,,,,
0.05000000074505806,112,897,0.563950777053833,4.82393741607666,1.002657175064087,0.6703433990478516,0.18223389983177185,,,,,
0.05000000074505806,112,898,0.4791511297225952,4.687386989593506,0.8488289713859558,0.55372154712677,0.12147614359855652,,,,,
0.05000000074505806,112,899,0.5033025145530701,4.880370616912842,0.8430464267730713,0.5558269619941711,0.08640186488628387,,,,,
0.05000000074505806,112,900,0.5349878072738647,4.615047454833984,0.8963813781738281,0.6393887996673584,0.05248037725687027,,,,,
0.05000000074505806,112,901,0.5138763785362244,4.475968360900879,0.8424936532974243,0.5655989646911621,0.10619249939918518,,,,,
0.05000000074505806,112,902,0.49508991837501526,5.022768974304199,0.8898091316223145,0.6074422597885132,0.06245690584182739,,,,,
0.05000000074505806,112,903,0.4750600755214691,4.528236389160156,0.7584362626075745,0.5084505677223206,0.0471477247774601,,,,,
0.05000000074505806,112,903,,,,,,0.5036295056343079,4.722628116607666,0.7393710017204285,0.47154921293258667,0.06338077038526535
0.05000000074505806,113,904,0.5014646053314209,4.601284980773926,0.8657940626144409,0.6039332151412964,0.06359309703111649,,,,,
0.05000000074505806,113,905,0.5048770904541016,5.019843578338623,0.9068922996520996,0.5663740038871765,0.1790521889925003,,,,,
0.05000000074505806,113,906,0.5111264586448669,4.649508476257324,0.8264702558517456,0.5700340270996094,0.04792153090238571,,,,,
0.05000000074505806,113,907,0.5179786682128906,4.535605430603027,0.8563389778137207,0.5712952017784119,0.11652696877717972,,,,,
0.05000000074505806,113,908,0.5086774826049805,4.82819128036499,0.9173774719238281,0.5593584179878235,0.2332189828157425,,,,,
0.05000000074505806,113,909,0.5158010721206665,4.306918621063232,0.9026303887367249,0.6508952975273132,0.0727783590555191,,,,,
0.05000000074505806,113,910,0.5507561564445496,4.919192314147949,0.9335384368896484,0.6467393040657043,0.08167892694473267,,,,,
0.05000000074505806,113,911,0.5095183849334717,4.617772102355957,0.7894687652587891,0.5245506763458252,0.06805896013975143,,,,,
0.05000000074505806,113,911,,,,,,0.5120827555656433,4.574007987976074,0.7406129240989685,0.4771241843700409,0.06957671046257019
0.05000000074505806,114,912,0.5352823734283447,4.4779510498046875,0.8833191990852356,0.6114750504493713,0.09589313715696335,,,,,
0.05000000074505806,114,913,0.49203935265541077,5.078067779541016,0.9021790027618408,0.5678700804710388,0.16081109642982483,,,,,
0.05000000074505806,114,914,0.5249115824699402,4.739556312561035,0.8523212671279907,0.5919784903526306,0.046729981899261475,,,,,
0.05000000074505806,114,915,0.503738284111023,4.912539482116699,0.8897764086723328,0.5857987999916077,0.11670130491256714,,,,,
0.05000000074505806,114,916,0.5042157173156738,4.689018249511719,0.8426857590675354,0.5695677995681763,0.07733400166034698,,,,,
0.05000000074505806,114,917,0.4682347774505615,4.69522762298584,0.7868058681488037,0.5153753161430359,0.07333827018737793,,,,,
0.05000000074505806,114,918,0.526636004447937,4.619595527648926,0.8910431265830994,0.6253133416175842,0.06949999183416367,,,,,
0.05000000074505806,114,919,0.5204988121986389,5.9726457595825195,1.0563898086547852,0.719027042388916,0.07746100425720215,,,,,
0.05000000074505806,114,919,,,,,,0.5076583027839661,4.609991073608398,0.7420200109481812,0.48285362124443054,0.05733369663357735
0.05000000074505806,115,920,0.575998842716217,4.868396282196045,1.0034390687942505,0.7354097366333008,0.04921909421682358,,,,,
0.05000000074505806,115,921,0.5138513445854187,4.752392292022705,0.924039363861084,0.6395817399024963,0.09367600083351135,,,,,
0.05000000074505806,115,922,0.5188660025596619,4.489075660705566,0.8554459810256958,0.5819867849349976,0.09801071882247925,,,,,
0.05000000074505806,115,923,0.5050086379051208,4.568451881408691,0.9036402106285095,0.6127904057502747,0.12485447525978088,,,,,
0.05000000074505806,115,924,0.5062627196311951,4.085608959197998,0.7992434501647949,0.5568792819976807,0.07616744935512543,,,,,
0.05000000074505806,115,925,0.49841344356536865,4.8304338455200195,0.8524117469787598,0.5472367405891418,0.12730664014816284,,,,,
0.05000000074505806,115,926,0.5053256750106812,4.365612983703613,0.9051688313484192,0.6283564567565918,0.11706335097551346,,,,,
0.05000000074505806,115,927,0.5601249933242798,4.806431293487549,0.9783052206039429,0.7150976061820984,0.04577210918068886,,,,,
0.05000000074505806,115,927,,,,,,0.5091441869735718,4.811728477478027,0.7614601850509644,0.4893914759159088,0.06296461075544357
0.05000000074505806,116,928,0.5029700994491577,4.565999984741211,0.8180055618286133,0.5713979601860046,0.03661510348320007,,,,,
0.05000000074505806,116,929,0.5189016461372375,4.645663261413574,0.8640893697738647,0.5993394255638123,0.06493355333805084,,,,,
0.05000000074505806,116,930,0.5200760364532471,4.631689071655273,0.8148202896118164,0.5575747489929199,0.05132206901907921,,,,,
0.05000000074505806,116,931,0.5099097490310669,4.6581830978393555,0.773922324180603,0.5117401480674744,0.05854605883359909,,,,,
0.05000000074505806,116,932,0.5076493620872498,4.743509292602539,0.7467448115348816,0.4818957448005676,0.05534718930721283,,,,,
0.05000000074505806,116,933,0.5307206511497498,5.215178966522217,0.8639184236526489,0.5578948259353638,0.09052915126085281,,,,,
0.05000000074505806,116,934,0.5054829120635986,4.800341606140137,0.8997142314910889,0.602628231048584,0.11413772404193878,,,,,
0.05000000074505806,116,935,0.4779552221298218,5.2108659744262695,0.7050802707672119,0.40564608573913574,0.07778175175189972,,,,,
0.05000000074505806,116,935,,,,,,0.47940969467163086,4.866984844207764,0.7127639651298523,0.45314666628837585,0.032536234706640244
0.05000000074505806,117,936,0.49366244673728943,4.458621978759766,0.896360456943512,0.6238988041877747,0.09906108677387238,,,,,
0.05000000074505806,117,937,0.4846889078617096,4.888360023498535,1.0089868307113647,0.6430411338806152,0.2430552840232849,,,,,
0.05000000074505806,117,938,0.4831431210041046,4.453668594360352,0.8052272796630859,0.5580427646636963,0.049002137035131454,,,,,
0.05000000074505806,117,939,0.4734366536140442,4.516822338104248,0.7930846810340881,0.5162259936332703,0.10203514248132706,,,,,
0.05000000074505806,117,940,0.4781939685344696,4.607308387756348,0.8145008087158203,0.5543462634086609,0.05957825109362602,,,,,
0.05000000074505806,117,941,0.4978103041648865,4.8095293045043945,0.9357427954673767,0.6548336148262024,0.08086542785167694,,,,,
0.05000000074505806,117,942,0.4984852969646454,4.137343406677246,0.8558475971221924,0.6053780317306519,0.08720476180315018,,,,,
0.05000000074505806,117,943,0.45487481355667114,3.7349801063537598,0.6432697772979736,0.44856294989585876,0.015915721654891968,,,,,
0.05000000074505806,117,943,,,,,,0.5048440098762512,4.590211868286133,0.7143282890319824,0.4557777941226959,0.058079805225133896
0.05000000074505806,118,944,0.48587045073509216,4.325986862182617,0.7352128028869629,0.47146573662757874,0.0948953777551651,,,,,
0.05000000074505806,118,945,0.49969759583473206,4.679205894470215,0.8004879951477051,0.4964118003845215,0.14023178815841675,,,,,
0.05000000074505806,118,946,0.5038145184516907,4.638676643371582,0.852491021156311,0.5541501641273499,0.13281403481960297,,,,,
0.05000000074505806,118,947,0.5220290422439575,4.639992713928223,0.9233071804046631,0.623916506767273,0.13478213548660278,,,,,
0.05000000074505806,118,948,0.5193995237350464,4.5203447341918945,0.815259575843811,0.5548785328865051,0.06872756779193878,,,,,
0.05000000074505806,118,949,0.5060538649559021,4.711367607116699,0.7497439980506897,0.49215325713157654,0.04404468089342117,,,,,
0.05000000074505806,118,950,0.5092279314994812,4.683431625366211,0.9025907516479492,0.6102375388145447,0.11636324226856232,,,,,
0.05000000074505806,118,951,0.6184901595115662,5.762054443359375,1.0173888206481934,0.7035112380981445,0.05154962092638016,,,,,
0.05000000074505806,118,951,,,,,,0.49015098810195923,4.777421474456787,0.6887441277503967,0.4203788936138153,0.058988265693187714
0.05000000074505806,119,952,0.49454236030578613,4.5989089012146,0.8412787914276123,0.5786886811256409,0.06528935581445694,,,,,
0.05000000074505806,119,953,0.486240029335022,4.703390121459961,0.8916183710098267,0.5919510722160339,0.12899556756019592,,,,,
0.05000000074505806,119,954,0.504029393196106,4.894732475280762,0.8928412199020386,0.602152943611145,0.09190332889556885,,,,,
0.05000000074505806,119,955,0.4925141930580139,4.874855995178223,0.858373761177063,0.5306227803230286,0.16801626980304718,,,,,
0.05000000074505806,119,956,0.50124591588974,4.410933494567871,0.8030542731285095,0.5401317477226257,0.08475176990032196,,,,,
0.05000000074505806,119,957,0.5050065517425537,4.881535053253174,0.8020126819610596,0.5211948156356812,0.07348217815160751,,,,,
0.05000000074505806,119,958,0.5211566686630249,4.860852241516113,0.8364087343215942,0.5659809112548828,0.054770439863204956,,,,,
0.05000000074505806,119,959,0.45891642570495605,4.3701276779174805,0.6168457865715027,0.3784363567829132,0.0398060604929924,,,,,
0.05000000074505806,119,959,,,,,,0.49015676975250244,4.603356838226318,0.760654628276825,0.4895358383655548,0.08190185576677322
0.05000000074505806,120,960,0.4893847107887268,4.721219539642334,0.8850812911987305,0.6059423685073853,0.08615591377019882,,,,,
0.05000000074505806,120,961,0.5104960203170776,4.209160804748535,0.933691143989563,0.6525305509567261,0.14140509068965912,,,,,
0.05000000074505806,120,962,0.5195579528808594,4.675702095031738,0.8736430406570435,0.6051191687583923,0.06947756558656693,,,,,
0.05000000074505806,120,963,0.5288702249526978,4.772656440734863,0.8787895441055298,0.6121075749397278,0.05609837919473648,,,,,
0.05000000074505806,120,964,0.5220023393630981,5.099424839019775,0.8572708368301392,0.5467956066131592,0.11100791394710541,,,,,
0.05000000074505806,120,965,0.4800139367580414,4.863468170166016,0.7858469486236572,0.5073878169059753,0.07057145982980728,,,,,
0.05000000074505806,120,966,0.536496639251709,5.167635440826416,0.854171872138977,0.5439443588256836,0.10369143635034561,,,,,
0.05000000074505806,120,967,0.5109464526176453,4.780229091644287,0.8666953444480896,0.5899960994720459,0.07537556439638138,,,,,
0.05000000074505806,120,967,,,,,,0.49663063883781433,4.541210174560547,0.7130931615829468,0.44217348098754883,0.08771838992834091
0.05000000074505806,121,968,0.5100504159927368,4.919461250305176,0.8470235466957092,0.5515176653862,0.09906560182571411,,,,,
0.05000000074505806,121,969,0.5037832260131836,4.541990756988525,0.8197576999664307,0.5628899931907654,0.05953635647892952,,,,,
0.05000000074505806,121,970,0.5139575004577637,5.198853492736816,0.9946719408035278,0.6981530785560608,0.0731523185968399,,,,,
0.05000000074505806,121,971,0.5014009475708008,4.610185146331787,0.8676208257675171,0.6084348559379578,0.05735340341925621,,,,,
0.05000000074505806,121,972,0.45691782236099243,4.664851665496826,0.8022237420082092,0.546339750289917,0.04528278857469559,,,,,
0.05000000074505806,121,973,0.472507119178772,4.801207542419434,0.7626376152038574,0.5066657662391663,0.03182293474674225,,,,,
0.05000000074505806,121,974,0.5606805682182312,4.695456504821777,0.9940166473388672,0.6869530081748962,0.1445816457271576,,,,,
0.05000000074505806,121,975,0.497143417596817,4.294119834899902,0.9309324622154236,0.6663172841072083,0.09981833398342133,,,,,
0.05000000074505806,121,975,,,,,,0.5074942708015442,4.391892910003662,0.7028131484985352,0.44613608717918396,0.07416480779647827
0.05000000074505806,122,976,0.5308809876441956,4.452402114868164,0.9222450256347656,0.6386882662773132,0.12187325209379196,,,,,
0.05000000074505806,122,977,0.5140010714530945,4.698232173919678,0.8441804647445679,0.5409185886383057,0.13670051097869873,,,,,
0.05000000074505806,122,978,0.5286211967468262,4.645431041717529,0.81269371509552,0.5300138592720032,0.10081663727760315,,,,,
0.05000000074505806,122,979,0.5079872012138367,4.427655220031738,0.8243169784545898,0.5432589054107666,0.1193506121635437,,,,,
0.05000000074505806,122,980,0.5155729055404663,4.828428268432617,0.8422042727470398,0.5300155878067017,0.14153459668159485,,,,,
0.05000000074505806,122,981,0.5535233020782471,4.546390533447266,0.8580424189567566,0.5989918112754822,0.06346213817596436,,,,,
0.05000000074505806,122,982,0.5262287259101868,5.659919738769531,0.9485434889793396,0.6332475543022156,0.06459982693195343,,,,,
0.05000000074505806,122,983,0.5336486101150513,4.222240924835205,0.770282506942749,0.5564150810241699,0.0055107842199504375,,,,,
0.05000000074505806,122,983,,,,,,0.48337456583976746,4.83410120010376,0.7105284929275513,0.4452970027923584,0.047052737325429916
0.05000000074505806,123,984,0.46545538306236267,4.76483678817749,0.7887940406799316,0.5045604705810547,0.09198341518640518,,,,,
0.05000000074505806,123,985,0.5375590920448303,4.976154804229736,0.926975667476654,0.6268911957740784,0.10255342721939087,,,,,
0.05000000074505806,123,986,0.4885220527648926,5.075060844421387,0.9232507944107056,0.6052159667015076,0.1285635232925415,,,,,
0.05000000074505806,123,987,0.47864457964897156,4.431708335876465,0.7388714551925659,0.4853683114051819,0.0638355165719986,,,,,
0.05000000074505806,123,988,0.5104228258132935,4.911223411560059,0.9344978928565979,0.5977010130882263,0.182471364736557,,,,,
0.05000000074505806,123,989,0.5215135812759399,5.001511096954346,0.88413405418396,0.6113036274909973,0.045509763062000275,,,,,
0.05000000074505806,123,990,0.5202581882476807,5.305246829986572,0.8618190288543701,0.5532758235931396,0.08656184375286102,,,,,
0.05000000074505806,123,991,0.5585101246833801,5.511761665344238,1.0698668956756592,0.7129285335540771,0.16270044445991516,,,,,
0.05000000074505806,123,991,,,,,,0.4859544336795807,4.720386505126953,0.7224202156066895,0.4696035087108612,0.03359469771385193
0.05000000074505806,124,992,0.506950318813324,4.7820658683776855,0.8480981588363647,0.5623815059661865,0.09322672337293625,,,,,
0.05000000074505806,124,993,0.5144411325454712,4.638210296630859,0.8932559490203857,0.6211599111557007,0.08037099242210388,,,,,
0.05000000074505806,124,994,0.510582447052002,4.519435882568359,0.8835171461105347,0.6283956170082092,0.05829941853880882,,,,,
0.05000000074505806,124,995,0.5039165616035461,4.582176685333252,0.7978421449661255,0.5453689098358154,0.04672877490520477,,,,,
0.05000000074505806,124,996,0.5114076733589172,4.767421722412109,0.8575921654701233,0.5861153602600098,0.0662115067243576,,,,,
0.05000000074505806,124,997,0.4817344844341278,4.680978775024414,0.8031330704689026,0.5401857495307922,0.05779670923948288,,,,,
